entity_id,parent_id,address_type,firstname,lastname,street,city,country_id,telephone,postcode,is_active
3412,1706,shipping,Trung,Vũ,22 Trần Hưng Đạo,Đà Nẵng,VN,0939072842,666027,1
3413,1707,billing,Ngọc,Ngô,99 Hai Bà Trưng,Đà Nẵng,VN,0913206974,241569,1
3414,1707,shipping,Ngọc,Ngô,45 Đinh Tiên Hoàng,Đà Nẵng,VN,0929097649,927521,1
3415,1708,billing,Bình,Nguyễn,22 Trần Hưng Đạo,Hà Nội,VN,0978363687,518400,1
3416,1708,shipping,Bình,Nguyễn,99 Hai Bà Trưng,Hà Nội,VN,0926796133,255847,1
3417,1709,billing,Tuấn,Phan,99 Hai Bà Trưng,TP HCM,VN,0931540916,337704,1
3418,1709,shipping,Tuấn,Phan,123 Nguyễn Huệ,TP HCM,VN,0915544557,360819,1
3419,1710,billing,Long,Hoàng,123 Nguyễn Huệ,Hải Phòng,VN,0991718218,185436,1
3420,1710,shipping,Long,Hoàng,123 Nguyễn Huệ,Hải Phòng,VN,0931109377,545956,1
3421,1711,billing,Linh,Trần,78 Lê Lợi,TP HCM,VN,0948191448,231184,1
3422,1711,shipping,Linh,Trần,123 Nguyễn Huệ,TP HCM,VN,0950827718,499495,1
3423,1712,billing,Yến,Đỗ,22 Trần Hưng Đạo,Hà Nội,VN,0967499704,208594,1
3424,1712,shipping,Yến,Đỗ,22 Trần Hưng Đạo,Hà Nội,VN,0998060759,369719,1
3425,1713,billing,Quang,Dương,22 Trần Hưng Đạo,Quảng Ninh,VN,0929884531,935385,1
3426,1713,shipping,Quang,Dương,99 Hai Bà Trưng,Quảng Ninh,VN,0955590296,359433,1
3427,1714,billing,Thu,Phạm,99 Hai Bà Trưng,Quảng Ninh,VN,0941696951,685433,1
3428,1714,shipping,Thu,Phạm,78 Lê Lợi,Quảng Ninh,VN,0933262536,493897,1
3429,1715,billing,Thành,Hồ,78 Lê Lợi,Quảng Ninh,VN,0917494926,140292,1
3430,1715,shipping,Thành,Hồ,99 Hai Bà Trưng,Quảng Ninh,VN,0979970753,914776,1
3431,1716,billing,Hằng,Nguyễn,22 Trần Hưng Đạo,TP HCM,VN,0991928896,185631,1
3432,1716,shipping,Hằng,Nguyễn,22 Trần Hưng Đạo,TP HCM,VN,0950326175,294440,1
3433,1717,billing,Lan,Đặng,123 Nguyễn Huệ,Hà Nội,VN,0972975536,483007,1
3434,1717,shipping,Lan,Đặng,45 Đinh Tiên Hoàng,Hà Nội,VN,0953822108,493301,1
3435,1718,billing,Tuấn,Trần,45 Đinh Tiên Hoàng,Đà Nẵng,VN,0963001172,308604,1
3436,1718,shipping,Tuấn,Trần,99 Hai Bà Trưng,Đà Nẵng,VN,0999840855,111412,1
3437,1719,billing,Minh,Nguyễn,45 Đinh Tiên Hoàng,Hà Nội,VN,0919160135,119818,1
3438,1719,shipping,Minh,Nguyễn,22 Trần Hưng Đạo,Hà Nội,VN,0935153212,965492,1
3439,1720,billing,Thành,Bùi,123 Nguyễn Huệ,Hà Nội,VN,0939401270,830504,1
3440,1720,shipping,Thành,Bùi,123 Nguyễn Huệ,Hà Nội,VN,0986158990,737078,1
3441,1721,billing,Anh,Lê,22 Trần Hưng Đạo,Hà Nội,VN,0962497958,271782,1
3442,1721,shipping,Anh,Lê,45 Đinh Tiên Hoàng,Hà Nội,VN,0989383024,104791,1
3443,1722,billing,Hà,Bùi,22 Trần Hưng Đạo,Khánh Hòa,VN,0941155097,802342,1
3444,1722,shipping,Hà,Bùi,78 Lê Lợi,Khánh Hòa,VN,0974695308,834819,1
3445,1723,billing,Thành,Đỗ,123 Nguyễn Huệ,TP HCM,VN,0925914178,796092,1
3446,1723,shipping,Thành,Đỗ,45 Đinh Tiên Hoàng,TP HCM,VN,0963889666,345342,1
3447,1724,billing,Anh,Trần,78 Lê Lợi,TP HCM,VN,0931023797,618943,1
3448,1724,shipping,Anh,Trần,22 Trần Hưng Đạo,TP HCM,VN,0965316210,389833,1
3449,1725,billing,Đức,Phan,45 Đinh Tiên Hoàng,Đà Nẵng,VN,0968424153,387528,1
3450,1725,shipping,Đức,Phan,99 Hai Bà Trưng,Đà Nẵng,VN,0936631902,697538,1
3451,1726,billing,Trang,Đỗ,123 Nguyễn Huệ,Bình Dương,VN,0996322281,562329,1
3452,1726,shipping,Trang,Đỗ,123 Nguyễn Huệ,Bình Dương,VN,0940155523,235793,1
3453,1727,billing,Việt,Ngô,99 Hai Bà Trưng,TP HCM,VN,0974663913,454358,1
3454,1727,shipping,Việt,Ngô,45 Đinh Tiên Hoàng,TP HCM,VN,0940837908,456017,1
3455,1728,billing,Hằng,Lê,22 Trần Hưng Đạo,Hà Nội,VN,0938205392,810992,1
3456,1728,shipping,Hằng,Lê,22 Trần Hưng Đạo,Hà Nội,VN,0926031863,149612,1
3457,1729,billing,Nga,Dương,78 Lê Lợi,TP HCM,VN,0910384812,661304,1
3458,1729,shipping,Nga,Dương,78 Lê Lợi,TP HCM,VN,0944850297,149279,1
3459,1730,billing,Thành,Dương,22 Trần Hưng Đạo,TP HCM,VN,0979830726,422573,1
3460,1730,shipping,Thành,Dương,78 Lê Lợi,TP HCM,VN,0937819862,467489,1
3461,1731,billing,Lan,Đỗ,123 Nguyễn Huệ,TP HCM,VN,0915108775,683856,1
3462,1731,shipping,Lan,Đỗ,22 Trần Hưng Đạo,TP HCM,VN,0984372252,355752,1
3463,1732,billing,Quang,Vũ,99 Hai Bà Trưng,Hà Nội,VN,0956999173,676258,1
3464,1732,shipping,Quang,Vũ,78 Lê Lợi,Hà Nội,VN,0923439001,265313,1
3465,1733,billing,Trung,Lê,99 Hai Bà Trưng,Hà Nội,VN,0992225734,123286,1
3466,1733,shipping,Trung,Lê,22 Trần Hưng Đạo,Hà Nội,VN,0957325673,148694,1
3467,1734,billing,Nga,Dương,123 Nguyễn Huệ,Khánh Hòa,VN,0921953893,450748,1
3468,1734,shipping,Nga,Dương,99 Hai Bà Trưng,Khánh Hòa,VN,0954755652,683260,1
3469,1735,billing,Thu,Lê,99 Hai Bà Trưng,Quảng Ninh,VN,0932232071,759124,1
3470,1735,shipping,Thu,Lê,99 Hai Bà Trưng,Quảng Ninh,VN,0980304100,555536,1
3471,1736,billing,Khánh,Đặng,22 Trần Hưng Đạo,Khánh Hòa,VN,0917867328,727153,1
3472,1736,shipping,Khánh,Đặng,78 Lê Lợi,Khánh Hòa,VN,0960419434,280772,1
3473,1737,billing,Thành,Vũ,78 Lê Lợi,Hà Nội,VN,0986380569,641199,1
3474,1737,shipping,Thành,Vũ,45 Đinh Tiên Hoàng,Hà Nội,VN,0997884762,402776,1
3475,1738,billing,Quang,Vũ,99 Hai Bà Trưng,Khánh Hòa,VN,0992885311,809001,1
3476,1738,shipping,Quang,Vũ,78 Lê Lợi,Khánh Hòa,VN,0963554144,538421,1
3477,1739,billing,Thu,Bùi,22 Trần Hưng Đạo,Hải Phòng,VN,0938924804,604146,1
3478,1739,shipping,Thu,Bùi,45 Đinh Tiên Hoàng,Hải Phòng,VN,0947786712,342818,1
3479,1740,billing,Hằng,Nguyễn,99 Hai Bà Trưng,Hải Phòng,VN,0916417642,857841,1
3480,1740,shipping,Hằng,Nguyễn,78 Lê Lợi,Hải Phòng,VN,0998235991,797916,1
3481,1741,billing,Lan,Hoàng,99 Hai Bà Trưng,Đà Nẵng,VN,0914643233,775476,1
3482,1741,shipping,Lan,Hoàng,45 Đinh Tiên Hoàng,Đà Nẵng,VN,0969980123,533720,1
3483,1742,billing,Trang,Đỗ,22 Trần Hưng Đạo,Hà Nội,VN,0959359909,769135,1
3484,1742,shipping,Trang,Đỗ,123 Nguyễn Huệ,Hà Nội,VN,0974840261,636332,1
3485,1743,billing,Hoa,Dương,45 Đinh Tiên Hoàng,TP HCM,VN,0950901735,355896,1
3486,1743,shipping,Hoa,Dương,78 Lê Lợi,TP HCM,VN,0984717916,308322,1
3487,1744,billing,Linh,Hoàng,99 Hai Bà Trưng,TP HCM,VN,0938170008,394058,1
3488,1744,shipping,Linh,Hoàng,99 Hai Bà Trưng,TP HCM,VN,0939065811,100817,1
3489,1745,billing,Hằng,Nguyễn,45 Đinh Tiên Hoàng,Hà Nội,VN,0969381612,210977,1
3490,1745,shipping,Hằng,Nguyễn,45 Đinh Tiên Hoàng,Hà Nội,VN,0954837580,926326,1
3491,1746,billing,Ánh,Phạm,99 Hai Bà Trưng,Hà Nội,VN,0948427699,826083,1
3492,1746,shipping,Ánh,Phạm,78 Lê Lợi,Hà Nội,VN,0949459647,861139,1
3493,1747,billing,Thu,Phạm,45 Đinh Tiên Hoàng,Hà Nội,VN,0919807350,912517,1
3494,1747,shipping,Thu,Phạm,45 Đinh Tiên Hoàng,Hà Nội,VN,0975533443,907310,1
3495,1748,billing,Bình,Đỗ,78 Lê Lợi,Hà Nội,VN,0934935614,933605,1
3496,1748,shipping,Bình,Đỗ,123 Nguyễn Huệ,Hà Nội,VN,0927001604,799158,1
3497,1749,billing,Khánh,Dương,99 Hai Bà Trưng,Đà Nẵng,VN,0927824034,637019,1
3498,1749,shipping,Khánh,Dương,123 Nguyễn Huệ,Đà Nẵng,VN,0994068150,858546,1
3499,1750,billing,Nga,Dương,123 Nguyễn Huệ,Đà Nẵng,VN,0978829175,818174,1
3500,1750,shipping,Nga,Dương,99 Hai Bà Trưng,Đà Nẵng,VN,0995172085,890398,1
3501,1751,billing,Đức,Trần,78 Lê Lợi,TP HCM,VN,0941848780,968156,1
3502,1751,shipping,Đức,Trần,99 Hai Bà Trưng,TP HCM,VN,0942612934,283949,1
3503,1752,billing,Lan,Ngô,123 Nguyễn Huệ,Hà Nội,VN,0935620701,247756,1
3504,1752,shipping,Lan,Ngô,123 Nguyễn Huệ,Hà Nội,VN,0942840608,783240,1
3505,1753,billing,Thành,Ngô,123 Nguyễn Huệ,Đà Nẵng,VN,0987296049,171960,1
3506,1753,shipping,Thành,Ngô,123 Nguyễn Huệ,Đà Nẵng,VN,0995053456,899911,1
3507,1754,billing,Thu,Đặng,22 Trần Hưng Đạo,TP HCM,VN,0958689638,295690,1
3508,1754,shipping,Thu,Đặng,22 Trần Hưng Đạo,TP HCM,VN,0985113527,747312,1
3509,1755,billing,Long,Dương,22 Trần Hưng Đạo,TP HCM,VN,0929827951,654693,1
3510,1755,shipping,Long,Dương,99 Hai Bà Trưng,TP HCM,VN,0947896245,602641,1
3511,1756,billing,Ngọc,Phạm,99 Hai Bà Trưng,Hà Nội,VN,0926400870,832419,1
3512,1756,shipping,Ngọc,Phạm,78 Lê Lợi,Hà Nội,VN,0980600793,719416,1
3513,1757,billing,Ngọc,Hồ,22 Trần Hưng Đạo,TP HCM,VN,0984509197,467854,1
3514,1757,shipping,Ngọc,Hồ,99 Hai Bà Trưng,TP HCM,VN,0943712975,263392,1
3515,1758,billing,Phương,Vũ,123 Nguyễn Huệ,Hà Nội,VN,0975043457,832630,1
3516,1758,shipping,Phương,Vũ,45 Đinh Tiên Hoàng,Hà Nội,VN,0966474243,842144,1
3517,1759,billing,Tuấn,Hoàng,123 Nguyễn Huệ,Hà Nội,VN,0978696856,264652,1
3518,1759,shipping,Tuấn,Hoàng,123 Nguyễn Huệ,Hà Nội,VN,0938302314,759364,1
3519,1760,billing,Hà,Hoàng,78 Lê Lợi,Đà Nẵng,VN,0991751673,186897,1
3520,1760,shipping,Hà,Hoàng,45 Đinh Tiên Hoàng,Đà Nẵng,VN,0985971008,942711,1
3521,1761,billing,Linh,Trần,45 Đinh Tiên Hoàng,Hà Nội,VN,0940746697,227156,1
3522,1761,shipping,Linh,Trần,123 Nguyễn Huệ,Hà Nội,VN,0971696408,997712,1
3523,1762,billing,Quang,Trần,99 Hai Bà Trưng,Đà Nẵng,VN,0948642240,527994,1
3524,1762,shipping,Quang,Trần,22 Trần Hưng Đạo,Đà Nẵng,VN,0991064561,763877,1
3525,1763,billing,Long,Phạm,78 Lê Lợi,Hà Nội,VN,0961000822,842380,1
3526,1763,shipping,Long,Phạm,123 Nguyễn Huệ,Hà Nội,VN,0969348679,845827,1
3527,1764,billing,Việt,Bùi,123 Nguyễn Huệ,Bình Dương,VN,0982308514,270803,1
3528,1764,shipping,Việt,Bùi,45 Đinh Tiên Hoàng,Bình Dương,VN,0932606013,619574,1
3529,1765,billing,Hải,Đặng,45 Đinh Tiên Hoàng,Hà Nội,VN,0983466425,684834,1
3530,1765,shipping,Hải,Đặng,45 Đinh Tiên Hoàng,Hà Nội,VN,0997911032,594249,1
3531,1766,billing,Minh,Hồ,99 Hai Bà Trưng,Hà Nội,VN,0973258351,871733,1
3532,1766,shipping,Minh,Hồ,78 Lê Lợi,Hà Nội,VN,0921236602,357586,1
3533,1767,billing,Mai,Đặng,99 Hai Bà Trưng,TP HCM,VN,0997518826,795342,1
3534,1767,shipping,Mai,Đặng,22 Trần Hưng Đạo,TP HCM,VN,0940821429,966137,1
3535,1768,billing,Ánh,Dương,123 Nguyễn Huệ,TP HCM,VN,0994572982,981701,1
3536,1768,shipping,Ánh,Dương,22 Trần Hưng Đạo,TP HCM,VN,0976354281,107795,1
3537,1769,billing,Việt,Nguyễn,22 Trần Hưng Đạo,Bình Dương,VN,0969734456,441887,1
3538,1769,shipping,Việt,Nguyễn,22 Trần Hưng Đạo,Bình Dương,VN,0924464524,419730,1
3539,1770,billing,Tuấn,Nguyễn,99 Hai Bà Trưng,TP HCM,VN,0914888594,397734,1
3540,1770,shipping,Tuấn,Nguyễn,99 Hai Bà Trưng,TP HCM,VN,0952187307,672183,1
3541,1771,billing,Hằng,Đặng,78 Lê Lợi,Hà Nội,VN,0959251595,795007,1
3542,1771,shipping,Hằng,Đặng,45 Đinh Tiên Hoàng,Hà Nội,VN,0925239735,173296,1
3543,1772,billing,Khánh,Phạm,45 Đinh Tiên Hoàng,TP HCM,VN,0992992760,967362,1
3544,1772,shipping,Khánh,Phạm,78 Lê Lợi,TP HCM,VN,0947120978,315216,1
3545,1773,billing,Hằng,Nguyễn,78 Lê Lợi,Hải Phòng,VN,0945797297,127052,1
3546,1773,shipping,Hằng,Nguyễn,123 Nguyễn Huệ,Hải Phòng,VN,0968597453,267781,1
3547,1774,billing,Linh,Dương,123 Nguyễn Huệ,Hà Nội,VN,0995555484,828299,1
3548,1774,shipping,Linh,Dương,22 Trần Hưng Đạo,Hà Nội,VN,0947367649,896372,1
3549,1775,billing,Bình,Đỗ,99 Hai Bà Trưng,Khánh Hòa,VN,0980421431,195161,1
3550,1775,shipping,Bình,Đỗ,99 Hai Bà Trưng,Khánh Hòa,VN,0912844470,948559,1
3551,1776,billing,Nga,Ngô,99 Hai Bà Trưng,Hà Nội,VN,0961879293,128677,1
3552,1776,shipping,Nga,Ngô,22 Trần Hưng Đạo,Hà Nội,VN,0963247016,909879,1
3553,1777,billing,Quang,Phạm,123 Nguyễn Huệ,TP HCM,VN,0948888348,965570,1
3554,1777,shipping,Quang,Phạm,78 Lê Lợi,TP HCM,VN,0966112207,473593,1
3555,1778,billing,Hải,Đặng,123 Nguyễn Huệ,TP HCM,VN,0925050335,505786,1
3556,1778,shipping,Hải,Đặng,45 Đinh Tiên Hoàng,TP HCM,VN,0983736986,877425,1
3557,1779,billing,Thảo,Hoàng,78 Lê Lợi,TP HCM,VN,0973331654,361243,1
3558,1779,shipping,Thảo,Hoàng,123 Nguyễn Huệ,TP HCM,VN,0992058113,758612,1
3559,1780,billing,Tuấn,Nguyễn,22 Trần Hưng Đạo,Quảng Ninh,VN,0981684028,901271,1
3560,1780,shipping,Tuấn,Nguyễn,78 Lê Lợi,Quảng Ninh,VN,0971708900,823196,1
3561,1781,billing,Lan,Trần,123 Nguyễn Huệ,TP HCM,VN,0983988457,208002,1
3562,1781,shipping,Lan,Trần,78 Lê Lợi,TP HCM,VN,0958033577,139355,1
3563,1782,billing,Ánh,Phan,99 Hai Bà Trưng,Khánh Hòa,VN,0928203101,798841,1
3564,1782,shipping,Ánh,Phan,45 Đinh Tiên Hoàng,Khánh Hòa,VN,0969916610,847828,1
3565,1783,billing,Linh,Đỗ,99 Hai Bà Trưng,Bình Dương,VN,0942122395,628068,1
3566,1783,shipping,Linh,Đỗ,78 Lê Lợi,Bình Dương,VN,0932522668,919408,1
3567,1784,billing,Khánh,Nguyễn,22 Trần Hưng Đạo,Đà Nẵng,VN,0937355929,828229,1
3568,1784,shipping,Khánh,Nguyễn,78 Lê Lợi,Đà Nẵng,VN,0936526101,268671,1
3569,1785,billing,Phương,Ngô,78 Lê Lợi,Đà Nẵng,VN,0968297347,979534,1
3570,1785,shipping,Phương,Ngô,78 Lê Lợi,Đà Nẵng,VN,0982832665,916670,1
3571,1786,billing,Quang,Trần,99 Hai Bà Trưng,TP HCM,VN,0987521952,323654,1
3572,1786,shipping,Quang,Trần,123 Nguyễn Huệ,TP HCM,VN,0968976223,320950,1
3573,1787,billing,Nga,Hồ,123 Nguyễn Huệ,TP HCM,VN,0989584925,104187,1
3574,1787,shipping,Nga,Hồ,123 Nguyễn Huệ,TP HCM,VN,0993776526,880588,1
3575,1788,billing,Trang,Đặng,123 Nguyễn Huệ,TP HCM,VN,0940122258,968563,1
3576,1788,shipping,Trang,Đặng,78 Lê Lợi,TP HCM,VN,0968405475,669216,1
3577,1789,billing,Lan,Lê,123 Nguyễn Huệ,TP HCM,VN,0916892188,812737,1
3578,1789,shipping,Lan,Lê,45 Đinh Tiên Hoàng,TP HCM,VN,0965542038,753898,1
3579,1790,billing,Long,Dương,123 Nguyễn Huệ,TP HCM,VN,0958862203,456879,1
3580,1790,shipping,Long,Dương,78 Lê Lợi,TP HCM,VN,0929790915,917531,1
3581,1791,billing,Linh,Phạm,22 Trần Hưng Đạo,Hà Nội,VN,0917581003,265237,1
3582,1791,shipping,Linh,Phạm,22 Trần Hưng Đạo,Hà Nội,VN,0975922258,514877,1
3583,1792,billing,Phương,Trần,123 Nguyễn Huệ,Quảng Ninh,VN,0955404171,190720,1
3584,1792,shipping,Phương,Trần,99 Hai Bà Trưng,Quảng Ninh,VN,0998709677,167503,1
3585,1793,billing,Linh,Đỗ,99 Hai Bà Trưng,Hà Nội,VN,0942631931,358219,1
3586,1793,shipping,Linh,Đỗ,123 Nguyễn Huệ,Hà Nội,VN,0999231189,149466,1
3587,1794,billing,Khánh,Đỗ,78 Lê Lợi,Hà Nội,VN,0941046495,942812,1
3588,1794,shipping,Khánh,Đỗ,78 Lê Lợi,Hà Nội,VN,0971560611,389073,1
3589,1795,billing,Nga,Vũ,22 Trần Hưng Đạo,Khánh Hòa,VN,0953983093,750051,1
3590,1795,shipping,Nga,Vũ,123 Nguyễn Huệ,Khánh Hòa,VN,0938822104,197517,1
3591,1796,billing,Thảo,Phan,22 Trần Hưng Đạo,Hà Nội,VN,0935975441,633005,1
3592,1796,shipping,Thảo,Phan,123 Nguyễn Huệ,Hà Nội,VN,0933906663,994540,1
3593,1797,billing,Mai,Đỗ,99 Hai Bà Trưng,TP HCM,VN,0998703037,668081,1
3594,1797,shipping,Mai,Đỗ,22 Trần Hưng Đạo,TP HCM,VN,0919879307,917065,1
3595,1798,billing,Nga,Đặng,78 Lê Lợi,TP HCM,VN,0988688067,661855,1
3596,1798,shipping,Nga,Đặng,123 Nguyễn Huệ,TP HCM,VN,0988404387,262880,1
3597,1799,billing,Ngọc,Đặng,78 Lê Lợi,Hà Nội,VN,0984055316,729506,1
3598,1799,shipping,Ngọc,Đặng,99 Hai Bà Trưng,Hà Nội,VN,0955130661,976371,1
3599,1800,billing,Hải,Trần,78 Lê Lợi,Bình Dương,VN,0957520675,616885,1
3600,1800,shipping,Hải,Trần,78 Lê Lợi,Bình Dương,VN,0986866771,718502,1
3601,1801,billing,Anh,Phạm,99 Hai Bà Trưng,TP HCM,VN,0993820945,380281,1
3602,1801,shipping,Anh,Phạm,22 Trần Hưng Đạo,TP HCM,VN,0942303041,675657,1
3603,1802,billing,Khánh,Ngô,99 Hai Bà Trưng,Bình Dương,VN,0918072453,794567,1
3604,1802,shipping,Khánh,Ngô,45 Đinh Tiên Hoàng,Bình Dương,VN,0957879486,419288,1
3605,1803,billing,Khánh,Lê,78 Lê Lợi,Hà Nội,VN,0946381390,119588,1
3606,1803,shipping,Khánh,Lê,99 Hai Bà Trưng,Hà Nội,VN,0966007866,751516,1
3607,1804,billing,Việt,Phạm,99 Hai Bà Trưng,TP HCM,VN,0922130126,732778,1
3608,1804,shipping,Việt,Phạm,22 Trần Hưng Đạo,TP HCM,VN,0968908885,999277,1
3609,1805,billing,Thảo,Hồ,78 Lê Lợi,Hà Nội,VN,0959279866,937135,1
3610,1805,shipping,Thảo,Hồ,78 Lê Lợi,Hà Nội,VN,0960805162,891443,1
3611,1806,billing,Quang,Ngô,22 Trần Hưng Đạo,Hà Nội,VN,0973712790,735141,1
3612,1806,shipping,Quang,Ngô,78 Lê Lợi,Hà Nội,VN,0928567930,132486,1
3613,1807,billing,Đức,Hoàng,78 Lê Lợi,Đà Nẵng,VN,0986406292,124785,1
3614,1807,shipping,Đức,Hoàng,99 Hai Bà Trưng,Đà Nẵng,VN,0911328157,961573,1
3615,1808,billing,Hoa,Dương,99 Hai Bà Trưng,TP HCM,VN,0959713682,702609,1
3616,1808,shipping,Hoa,Dương,78 Lê Lợi,TP HCM,VN,0996516455,404770,1
3617,1809,billing,Ngọc,Đỗ,78 Lê Lợi,Bình Dương,VN,0951010682,959878,1
3618,1809,shipping,Ngọc,Đỗ,123 Nguyễn Huệ,Bình Dương,VN,0958275387,552974,1
3619,1810,billing,Việt,Nguyễn,78 Lê Lợi,TP HCM,VN,0958967886,813292,1
3620,1810,shipping,Việt,Nguyễn,78 Lê Lợi,TP HCM,VN,0919362330,745685,1
3621,1811,billing,Phương,Nguyễn,22 Trần Hưng Đạo,TP HCM,VN,0925014179,968889,1
3622,1811,shipping,Phương,Nguyễn,22 Trần Hưng Đạo,TP HCM,VN,0922586522,664306,1
3623,1812,billing,Đức,Đỗ,45 Đinh Tiên Hoàng,TP HCM,VN,0940668467,873241,1
3624,1812,shipping,Đức,Đỗ,123 Nguyễn Huệ,TP HCM,VN,0935964441,802302,1
3625,1813,billing,Khánh,Nguyễn,123 Nguyễn Huệ,TP HCM,VN,0915305409,615818,1
3626,1813,shipping,Khánh,Nguyễn,99 Hai Bà Trưng,TP HCM,VN,0926725170,873698,1
3627,1814,billing,Ánh,Trần,78 Lê Lợi,Hải Phòng,VN,0928730064,611048,1
3628,1814,shipping,Ánh,Trần,22 Trần Hưng Đạo,Hải Phòng,VN,0998397000,669754,1
3629,1815,billing,Phương,Nguyễn,22 Trần Hưng Đạo,Hà Nội,VN,0916295930,277146,1
3630,1815,shipping,Phương,Nguyễn,45 Đinh Tiên Hoàng,Hà Nội,VN,0960877703,774554,1
3631,1816,billing,Đức,Phạm,99 Hai Bà Trưng,Hà Nội,VN,0997433251,471041,1
3632,1816,shipping,Đức,Phạm,78 Lê Lợi,Hà Nội,VN,0917613181,235180,1
3633,1817,billing,Trang,Phạm,22 Trần Hưng Đạo,TP HCM,VN,0973271381,236941,1
3634,1817,shipping,Trang,Phạm,45 Đinh Tiên Hoàng,TP HCM,VN,0945954584,634182,1
3635,1818,billing,Thu,Phan,99 Hai Bà Trưng,Đồng Nai,VN,0918387463,836058,1
3636,1818,shipping,Thu,Phan,45 Đinh Tiên Hoàng,Đồng Nai,VN,0961309149,797217,1
3637,1819,billing,Việt,Vũ,45 Đinh Tiên Hoàng,TP HCM,VN,0924193631,688796,1
3638,1819,shipping,Việt,Vũ,123 Nguyễn Huệ,TP HCM,VN,0990606454,914768,1
3639,1820,billing,Khánh,Hoàng,99 Hai Bà Trưng,Hà Nội,VN,0989494599,264349,1
3640,1820,shipping,Khánh,Hoàng,78 Lê Lợi,Hà Nội,VN,0913686298,783687,1
3641,1821,billing,Thảo,Phạm,22 Trần Hưng Đạo,TP HCM,VN,0976103412,665844,1
3642,1821,shipping,Thảo,Phạm,22 Trần Hưng Đạo,TP HCM,VN,0953861749,805771,1
3643,1822,billing,Long,Phan,45 Đinh Tiên Hoàng,Đà Nẵng,VN,0984367744,924733,1
3644,1822,shipping,Long,Phan,22 Trần Hưng Đạo,Đà Nẵng,VN,0996158378,346841,1
3645,1823,billing,Yến,Phạm,22 Trần Hưng Đạo,Đà Nẵng,VN,0951454976,428304,1
3646,1823,shipping,Yến,Phạm,99 Hai Bà Trưng,Đà Nẵng,VN,0999266001,948061,1
3647,1824,billing,Trang,Đặng,99 Hai Bà Trưng,Hà Nội,VN,0952149209,993333,1
3648,1824,shipping,Trang,Đặng,78 Lê Lợi,Hà Nội,VN,0993447625,927073,1
3649,1825,billing,Đức,Dương,22 Trần Hưng Đạo,TP HCM,VN,0973667601,217072,1
3650,1825,shipping,Đức,Dương,22 Trần Hưng Đạo,TP HCM,VN,0912509548,656034,1
3651,1826,billing,Bình,Phạm,99 Hai Bà Trưng,Hà Nội,VN,0912752823,525067,1
3652,1826,shipping,Bình,Phạm,78 Lê Lợi,Hà Nội,VN,0973532924,954457,1
3653,1827,billing,Hằng,Hoàng,45 Đinh Tiên Hoàng,Hà Nội,VN,0950464124,792538,1
3654,1827,shipping,Hằng,Hoàng,45 Đinh Tiên Hoàng,Hà Nội,VN,0927066650,825839,1
3655,1828,billing,Thành,Phan,123 Nguyễn Huệ,Khánh Hòa,VN,0939407505,901757,1
3656,1828,shipping,Thành,Phan,123 Nguyễn Huệ,Khánh Hòa,VN,0952690391,448206,1
3657,1829,billing,Trang,Nguyễn,123 Nguyễn Huệ,TP HCM,VN,0986002581,149714,1
3658,1829,shipping,Trang,Nguyễn,45 Đinh Tiên Hoàng,TP HCM,VN,0935377109,893497,1
3659,1830,billing,Lan,Phan,123 Nguyễn Huệ,Đà Nẵng,VN,0970600309,905533,1
3660,1830,shipping,Lan,Phan,78 Lê Lợi,Đà Nẵng,VN,0910513940,938745,1
3661,1831,billing,Hà,Nguyễn,78 Lê Lợi,TP HCM,VN,0990976963,217937,1
3662,1831,shipping,Hà,Nguyễn,22 Trần Hưng Đạo,TP HCM,VN,0983401408,404000,1
3663,1832,billing,Thảo,Hồ,45 Đinh Tiên Hoàng,TP HCM,VN,0967610675,153851,1
3664,1832,shipping,Thảo,Hồ,78 Lê Lợi,TP HCM,VN,0910090908,657170,1
3665,1833,billing,Việt,Đặng,99 Hai Bà Trưng,TP HCM,VN,0992525109,763095,1
3666,1833,shipping,Việt,Đặng,22 Trần Hưng Đạo,TP HCM,VN,0958013114,346063,1
3667,1834,billing,Trang,Nguyễn,45 Đinh Tiên Hoàng,Hải Phòng,VN,0965090155,461890,1
3668,1834,shipping,Trang,Nguyễn,99 Hai Bà Trưng,Hải Phòng,VN,0984557272,745523,1
3669,1835,billing,Ánh,Hoàng,22 Trần Hưng Đạo,Đà Nẵng,VN,0950792457,826811,1
3670,1835,shipping,Ánh,Hoàng,45 Đinh Tiên Hoàng,Đà Nẵng,VN,0931836932,272384,1
3671,1836,billing,Hùng,Dương,78 Lê Lợi,Đà Nẵng,VN,0985889234,153597,1
3672,1836,shipping,Hùng,Dương,123 Nguyễn Huệ,Đà Nẵng,VN,0971030346,963211,1
3673,1837,billing,Tuấn,Bùi,99 Hai Bà Trưng,Hà Nội,VN,0938130422,495161,1
3674,1837,shipping,Tuấn,Bùi,45 Đinh Tiên Hoàng,Hà Nội,VN,0955187890,905087,1
3675,1838,billing,Long,Vũ,78 Lê Lợi,Hà Nội,VN,0972400326,145050,1
3676,1838,shipping,Long,Vũ,78 Lê Lợi,Hà Nội,VN,0918037265,648253,1
3677,1839,billing,Việt,Hồ,123 Nguyễn Huệ,Khánh Hòa,VN,0964687805,349125,1
3678,1839,shipping,Việt,Hồ,99 Hai Bà Trưng,Khánh Hòa,VN,0928494885,795759,1
